Dec (J2000),SDSS,count,mag_info,mag_max,mag_mean,mag_median,mag_min,mag_std,magerr_max,magerr_mean,magerr_std,mjd_std,baseline,mag_baseline
9.97402,1,371,17.13,20.5188,19.1064307277628,19.0912,17.9664,0.4116539734583683,0.8332278867229491,0.1857086242704608,0.05510784645463,937.2477057467498,2955.055911087904,2.5523999999999987
-0.56484,1,10,17.23,20.8467,17.26525,17.18035,16.1549,1.3842036453017534,0.4483370040453259,0.1190058267759787,0.1165004491942028,467.8921608106605,1534.9021594788935,4.691799999999997
3.57834,1,21,19.58,21.3264,20.01133809523809,19.9256,18.5672,0.6741383162795235,0.578636197355734,0.3109124468302281,0.1218236365324183,884.4248775177559,2920.921174305993,2.7592
9.64566,0,200,17.41,20.9657,19.1768845,19.2522,17.2048,0.73508559232922,0.4902392355791049,0.2100875212299156,0.0696075991247629,831.9967405412746,2938.0489750117995,3.7609
-0.93382,1,146,15.16,21.3504,20.162072602739727,20.15785,19.102,0.4961954401548051,0.608424276178792,0.3222091861759658,0.0922202010354418,783.3306338202835,2899.094612592402,2.2484
-20.32891,0,45,16.5,16.614,16.465224444444445,16.4702,16.3422,0.0546049329920909,0.0775341941347741,0.0740267343605168,0.0023930013511405,268.14656533981264,710.010480173507,0.2718000000000025
47.78795,1,116,15.49,16.1868,15.542174137931037,15.53235,15.3838,0.1016120269505021,0.0754253217099375,0.0631254901591794,0.0025192937688161,587.0934924280986,1599.8764814237002,0.8030000000000008
41.50258,1,112,18.89,21.3913,17.512491071428574,16.886200000000002,15.5954,1.6147789919653197,0.599204677930739,0.1374589671218197,0.1170237817336301,837.8876846444603,2896.1103786803,5.795900000000001
23.93426,1,56,19.08,21.3642,19.11332857142857,18.9853,18.6403,0.4922238100385141,0.583763854741244,0.1928574379398352,0.0707162638339405,236.81016923186328,1689.626861851495,2.7239000000000004
41.57071,0,16,18.02,19.1464,17.97333125,17.932000000000002,16.9605,0.7298237017424132,0.182077755881057,0.1237930441483483,0.031496533667504,16.53382472990842,44.90852576420002,2.1859
-13.08238,0,8,18.89,21.1132,20.64285,20.67685,20.1335,0.3754172878278243,0.54339643216192,0.4188053747297222,0.0975141108487576,997.153793538166,2234.9105546414,0.9796999999999976
4.69169,1,8,18.8,19.9497,19.047875,18.7611,18.5042,0.5878498417356016,0.270554662207523,0.1796460975709877,0.0550543567922551,766.656870598487,2184.015144687597,1.4454999999999991
7.83894,1,47,18.84,21.4205,20.166610638297872,20.4105,18.5189,0.8128133996868249,0.626867402359437,0.3320710488200795,0.1309099961921367,887.1326309368741,2886.077916991002,2.901600000000002
37.47186,1,283,18.29,20.3248,19.26489858657244,19.2423,17.857,0.3045987238173963,0.4004822537508579,0.1971429769403037,0.0343819878690917,889.2846061089954,3079.8183788657043,2.4678000000000004
9.75308,1,308,18.57,21.023000000000003,19.033680194805196,18.92495,17.8948,0.5651314918022804,0.8536063009424709,0.1946103502177682,0.0754895478117036,920.0075275394984,3107.7085785072923,3.128200000000003
26.77259,1,15,18.58,21.3181,19.289373333333334,18.9791,18.1976,1.010451478630551,0.589013983477055,0.2409847348893427,0.1528641133356298,1125.5749721557424,2885.049926006701,3.1205
6.51988,0,179,18.79,21.1561,19.715266480446928,19.8041,18.3715,0.6552992295268175,0.567223301936036,0.2661004725201653,0.0921165484515436,881.0490075929208,2946.9431519792124,2.784599999999997
54.57738,1,61,17.78,20.4915,19.54566393442623,19.6924,17.7465,0.7139699491885221,0.7588886623998791,0.2449482528559694,0.0933369794257825,844.4401814676634,2543.0559372455027,2.744999999999997
37.05902,1,37,15.52,21.1838,17.679708108108105,17.992,15.2716,1.9473156835298504,0.512905891409603,0.1489145500884071,0.1106543848830741,1133.619595718749,2909.137705034598,5.912200000000002
1.5716,0,8,15.8,16.7219,16.225225000000002,16.1782,15.7961,0.4136848584887497,0.0891279132891944,0.0742010250567155,0.0095324785114167,10.610428640781455,19.86797928249871,0.9258000000000024
0.46871,1,288,17.18,20.9316,17.334290625,17.22395,14.952,1.2542872042788806,0.4513929043334129,0.1098713751420491,0.0589242992004639,963.5623740676816,2963.924247581097,5.9796
33.18719,1,256,15.1,21.2733,18.376887109375,19.21095,14.4175,1.9439592412690991,0.573936271343313,0.1848213534639788,0.1026600772721669,807.7451429439643,3030.808996226704,6.855799999999999
-12.83925,0,150,18.12,20.9824,19.449522,19.47335,16.5919,0.6771012419089409,0.7563162869466071,0.2362127393910173,0.0897497311821579,1048.4440881122712,3067.727343796309,4.390499999999999
23.25419,1,6,16.77,18.0331,17.143649999999997,16.78595,16.595,0.6843787102182536,0.127921975520599,0.0937745379804544,0.0254450054387519,12.887973241925264,24.972276909706125,1.4381000000000022
25.69475,1,10,18.55,20.4436,19.44452,19.6326,18.5523,0.6971839655197033,0.496227474217611,0.2682129175056126,0.1188048663585894,27.4609443438647,106.75899504619156,1.891300000000001
-19.66461,0,172,16.51,19.6733,18.658298255813957,18.7492,16.2485,0.5699623058710979,0.615776993481396,0.1553253690840864,0.0451923728630828,1014.9686435844524,2972.8911787844045,3.424800000000001
29.86713,1,184,19.88,21.274,20.041696739130437,19.9621,19.0168,0.4827144998905791,0.544470869992558,0.2984411705642952,0.0835774540914851,920.4809377082928,2990.9692099307067,2.257200000000001
29.70154,1,14,18.32,20.1431,18.502692857142858,18.302950000000003,17.8694,0.6506065731469189,0.2975076932632819,0.1429534660878308,0.0585736053434533,12.024184019125032,35.83640356500109,2.2737000000000016
21.17979,1,37,19.26,20.937,19.901894594594594,19.7537,18.7675,0.5740738057204966,0.527932869961523,0.3019220961091405,0.1090567395745352,440.0959102393843,2262.0574984376944,2.169500000000003
47.72052,1,76,19.66,21.3957,20.195289473684213,20.1021,18.8631,0.6230976128085556,0.641395241999151,0.336375553019518,0.1171766137578501,786.6145866397505,2652.935709120502,2.532600000000002
37.62656,0,292,15.02,18.9471,16.503849315068493,16.9887,13.9049,1.042926475071482,0.492487575851989,0.0815508186608691,0.0328595941352481,926.4990000837432,2950.050106284689,5.042199999999999
17.11613,1,76,17.49,21.0782,18.50649605263158,18.1883,17.3109,0.9575736245937146,0.600249622684695,0.168760735052374,0.0985659821442111,933.9953683447202,3012.805986365798,3.767299999999999
3.19332,1,3,19.81,20.8712,20.3611,20.3996,19.8125,0.5303990101800727,0.517316120134488,0.3821869623521779,0.1177698647952269,411.4691146409154,815.9331957524046,1.0587000000000018
20.3023,1,16,17.76,18.2791,17.8060875,17.725250000000003,17.5266,0.2678007365561197,0.128721905567419,0.1114548940145839,0.0109338868133916,806.7001612495802,2103.181421944886,0.7525000000000013
-4.04319,0,6,18.62,20.9909,19.41595,18.6536,18.61,1.2110300157304112,0.481709588764394,0.2440695679114623,0.1804505701394856,255.85710071653395,618.2972962733038,2.3809000000000005
14.7957,1,16,19.61,20.277,19.545,19.58455,18.8639,0.3361260001844545,0.318221526123086,0.2156440388171209,0.0434547078053776,14.996571634013115,45.93366348420386,1.4131
19.25177,1,7,17.62,18.7302,18.01684285714286,17.6198,17.4568,0.6149287326109225,0.184610238804868,0.1270215935492664,0.049349174696752,3.7331161404402255,7.00093524280237,1.2733999999999988
41.5303,0,178,15.94,19.5152,18.25083764044944,18.40165,15.5487,0.6323840447865638,0.264171740979896,0.1388192234412693,0.0255962696662705,978.7141714227498,2947.009511435397,3.9665
16.39338,1,197,19.78,21.3179,19.88364517766497,19.7798,18.7941,0.5137378157248148,0.643903717480077,0.2689728900688735,0.0912963573757069,559.2549085578978,2746.326995289004,2.5238000000000014
18.63388,0,176,16.25,20.934,19.21838409090909,19.6568,14.9185,1.436498180826166,0.546909191442649,0.240892473234934,0.1017603364567436,907.0087983236358,3071.740732395592,6.015500000000001
24.46401,1,2,13.04,12.1403,12.1378,12.1378,12.1353,0.003535533905932,0.0505307397977635,0.0505257524614055,7.053158717526694e-06,0.0071279474806377,0.0100804399990011,0.004999999999999
44.57681,1,20,18.79,21.566,19.885405,19.99915,18.7103,0.8702011343271218,0.626476176857461,0.3049551242592954,0.1562902103152038,504.6665975817304,2130.1448257750963,2.855699999999999
32.51584,0,15,18.87,21.0318,19.07669333333333,18.629,17.9685,1.0942622964919393,0.528927235998336,0.2508401149046945,0.1607297335543389,1086.3114094487544,2860.112856805696,3.0633000000000017
26.48697,1,378,18.34,19.6867,18.72178148148148,18.7271,17.3209,0.2191404042878294,0.291601770698277,0.1655014626630509,0.0196795467403781,923.4225664596056,2947.010698610902,2.365799999999997
17.4278,1,335,15.58,19.9519,18.48813014925373,18.9486,15.4304,1.201346954034737,0.3212548343742349,0.1640030100708419,0.0561233418330462,862.5061558969703,2975.898462014193,4.521499999999998
-4.51817,1,266,12.79,15.1175,13.655944360902255,13.5208,12.6909,0.6009010068113949,0.0612221818906953,0.0533610135892475,0.0021470856225364,900.7653276085438,3013.877380034406,2.4266000000000005
6.13479,1,143,12.58,12.8605,12.644843356643356,12.6305,12.4999,0.0796905127682918,0.0519865746235775,0.0510616329383539,0.0002328864188448,333.5540894804085,939.6813999996012,0.3605999999999998
24.51484,1,5,20.25,20.2464,19.92052,19.9496,19.4879,0.2732250299661432,0.3042040875614,0.2645333944362543,0.0384017995319827,353.2064629247959,789.8036642941006,0.7585000000000015
41.2164,1,102,18.37,19.0634,18.667895098039214,18.677,18.1494,0.1942647735770975,0.227660260651667,0.1474744769811098,0.0194351839934278,285.70788880714605,1113.9927664927964,0.9140000000000016
-0.90095,1,33,17.51,19.6996,17.951836363636364,17.6954,16.9758,0.7160982914456356,0.290330048744821,0.1337298368188886,0.0509962389261316,981.8678370424484,2876.080782303201,2.7238000000000007
-8.16244,1,12,20.01,21.0855,19.977166666666665,19.7154,19.1142,0.7278231757449839,0.511079005617784,0.3009400684618823,0.1256362352789102,560.3632137780111,2572.9957918863947,1.9712999999999996
15.58405,1,12,19.77,21.0536,19.9623,19.80745,19.3459,0.5414990606891877,0.44040605919064,0.2652592449960541,0.0870241926112177,698.8034413030581,2836.134623773396,1.707699999999999
7.02025,1,42,19.28,21.2807,20.028442857142856,19.855,19.2127,0.5863192962395645,0.5541204443472679,0.2978404019376887,0.1127899538556919,388.9933272340649,2484.1373285418013,2.067999999999998
18.2724,1,141,19.56,21.3741,20.33243758865248,20.367,18.4726,0.5240048379737141,0.582793221808051,0.3403975877367433,0.0988555393011593,737.9981699406428,2920.0643564467973,2.901499999999998
26.92379,1,152,19.7,21.3162,20.02329539473684,19.99615,18.8438,0.4922882817646145,0.566623366806179,0.2902461694997291,0.0845595212479217,685.639971853736,2992.8840712038,2.472399999999997
22.10279,1,24,17.87,21.3536,18.251425,17.778100000000002,17.3673,1.2033572031937398,0.6218311064102039,0.1664249376624532,0.1457137654896349,431.9496609316218,1835.968826122502,3.9863
6.20636,1,6,17.92,20.6886,18.67693333333333,18.0057,17.845,1.189387414876527,0.410765584460241,0.2093217178497207,0.1396415620736789,958.1130958134826,2241.9121584259046,2.843600000000002
1.1011,1,15,17.78,20.3354,18.29526,18.1435,17.3819,0.7808081022706088,0.3334316852578119,0.1490297192596751,0.0610973457068738,205.7473113975802,784.8755657057991,2.9534999999999982
31.58255,1,6,16.32,20.6459,17.12366666666667,15.6193,15.4096,2.503539200944667,0.3990872442005561,0.1583131904840099,0.1501122726403003,330.96635158506786,880.8180055320045,5.236300000000002
-0.86992,1,42,18.05,21.1102,18.48928809523809,18.30585,17.723,0.6787302755351273,0.462293070260271,0.1565368817177637,0.0676913320843044,986.2267925989484,2981.8538184030986,3.3872
2.61774,0,277,17.05,20.371,18.08589566787004,18.0917,16.7186,0.5809630656111913,0.4130383006613499,0.1253614985472478,0.0423489871140694,910.715288880992,2996.861130856494,3.6524
-9.21001,0,56,13.12,13.2758,13.155407142857143,13.14705,13.0641,0.0551591939328768,0.0522451592105739,0.0518628871503552,0.0001591638929993,186.5153981396342,485.7840823377046,0.2117000000000004
27.56405,1,34,18.94,21.3102,19.967664705882356,19.72415,18.9407,0.6938223573545783,0.588350860956458,0.2916953411518115,0.11943726837719,501.6837867257243,2529.9790958793965,2.3694999999999986
58.42686,1,123,18.2,18.9089,18.20338455284553,18.1981,17.7022,0.1553981807985384,0.507254292726356,0.1366418061175699,0.0672129387357404,797.8036397356594,2651.985369004811,1.206699999999998
10.07293,0,249,19.55,20.9796,19.77343453815261,19.7458,18.9858,0.3741928497477022,0.573317242516942,0.2749133109378542,0.073506508448889,972.8493593102062,2958.8779275347915,1.9938
38.34009,1,9,19.31,19.4052,18.304855555555555,19.0803,17.0925,1.098101012101244,0.337407114789451,0.1597867956097951,0.0840611645156168,708.1949129320705,1373.2706686457896,2.3126999999999995
21.88682,1,5,19.58,21.1579,20.0518,19.6255,19.5314,0.7059903929941264,0.507700273138726,0.2874957028831065,0.1309521075321562,14.658591707381198,35.68665185201098,1.6265
0.76946,1,5,17.9,19.3784,18.1237,18.8717,14.534,2.018135815548596,0.1790505949121439,0.1497046026411765,0.0171242847194386,148.96044507047353,333.0948382405986,4.844399999999999
31.85057,1,239,18.38,21.4206,19.8649,19.997,16.4272,0.8529843400495403,0.590680503445439,0.2735841214332333,0.0935366715617799,846.2138568484711,2916.0269231712955,4.993400000000001
44.7793,1,308,18.28,20.7734,18.43123831168831,18.46905,14.2723,0.7605547531038122,0.508595383194366,0.1422063304744127,0.0470268853210487,839.7784194897218,2902.077661388997,6.501099999999999
20.12199,1,24,18.24,21.0863,19.339691666666667,19.11175,17.8425,1.0559762991068322,0.511306410827343,0.2255626340891225,0.1226798170956547,318.6299728218338,1634.6621948028917,3.2438
6.22365,0,9,18.73,21.2956,20.614144444444445,20.8458,18.4246,0.8514833793314914,0.565428519789496,0.4274491741630054,0.1211605703158232,981.7968164925344,2662.798828703395,2.8709999999999987
6.13471,1,13,19.63,21.0915,20.26752307692308,20.231,19.6307,0.4960709024488427,0.493105605538894,0.3201768975663692,0.0937885480644263,13.81537119727895,52.87502804399992,1.460799999999999
35.98713,0,6,17.73,21.3493,20.26933333333333,20.20005,19.5287,0.7259442090592543,0.524979596792609,0.3426802281566646,0.1276342604499203,745.9260910710603,1714.2096208099028,1.8205999999999989
25.46111,1,28,19.25,21.4457,20.103207142857144,20.11425,18.9415,0.7088786731736413,0.5681264081835171,0.3023936036959557,0.1116217280743124,557.0936593449659,2564.980542234196,2.5041999999999973
15.20085,1,333,18.0,19.8392,18.70128738738739,18.7175,17.8843,0.3531102544081034,0.475056314022012,0.1526779198497029,0.0310547829726225,907.3198487085596,2984.9288806943005,1.954900000000002
40.70548,1,333,16.02,18.0536,17.403143543543543,17.5148,15.9513,0.4715564053531405,0.2429622249941989,0.0955978562461102,0.0191700521086098,820.8465408986924,2739.775348923504,2.1023
7.99811,1,4,18.75,19.548,19.248225,19.24315,18.9586,0.24096611622107,0.225093404676545,0.1952714218989659,0.0229497275778689,0.0084325811256262,0.0196388191907317,0.5893999999999977
27.8232,1,9,15.18,17.0687,15.72888888888889,15.5726,15.0839,0.5773351246123097,0.182220949836847,0.0752714405001078,0.040174182847271,547.6244499963324,1649.2839779166025,1.9848
-16.59387,0,6,19.5,20.9816,20.663,20.82915,20.1343,0.3630614823965771,0.483853275278633,0.4126106260141555,0.0773154540339946,653.2860303323764,1740.150056052997,0.8473000000000006
10.23522,1,3,17.68,21.1086,20.2304,20.052,19.5306,0.8039844028337852,0.503505720180345,0.3420041649639107,0.1427605766180205,896.5032117045885,1785.1187763656053,1.5779999999999994
14.16917,1,9,18.73,21.0611,19.508266666666668,19.4362,18.7289,0.7640222624374241,0.524004982860721,0.2441535696303062,0.1166643702070069,250.2818158506745,709.0479397452,2.3322000000000003
-2.00752,1,12,18.59,20.3125,19.223466666666667,19.09925,18.5944,0.5537288938449832,0.320068819676474,0.1857967002590808,0.0614530904484206,12.808536116304728,30.037749178394733,1.7180999999999995
31.17956,0,348,16.69,18.5032,17.335752586206898,17.28425,16.473,0.3943180907328125,0.153663802578014,0.0996671564964616,0.0144637549471082,943.99905855926,2951.059562638802,2.0302000000000007
21.69074,1,8,18.81,19.1547,18.89395,18.9295,18.5303,0.214305529560018,0.17924859353331,0.1603255646531267,0.0147782155457364,4.736438284076143,8.88126129610464,0.6243999999999978
18.12231,1,378,15.37,18.8218,17.91205291005291,17.97,14.8028,0.433578740968876,0.272165316385893,0.1169957702362022,0.0253934141016411,878.3408708191565,2973.0124198263075,4.019
-7.69591,0,189,18.67,20.9184,19.162884126984128,19.065,17.008,0.4988654682226576,0.4880184551268739,0.2010963843158495,0.0643796311123737,732.4899295516789,2919.0364687037945,3.910399999999999
41.75598,1,16,18.73,19.8441,18.8312875,18.6712,18.3556,0.443047428424242,0.622983838169843,0.2099036955591326,0.1298164163376793,611.1318000721004,1668.2190028010882,1.488500000000002
25.91499,1,231,18.93,21.3611,19.69994761904762,19.5664,18.7097,0.527756754559748,0.5876897093719828,0.24389813630655,0.0757897523387665,647.2171567295135,2746.721091053194,2.651399999999999
-10.44264,0,59,13.0,13.279000000000002,13.012689830508474,13.0051,12.9577,0.0500823759176522,0.0524266899571353,0.0520495241898838,0.0002618507543142,186.7287623515483,491.7513039005062,0.3213000000000008
36.06323,1,118,18.84,21.3217,20.071515254237287,20.105600000000003,17.9028,0.5965437764332331,0.55782245828219,0.3073948596985708,0.095510691057714,892.6110409380512,2791.644129247783,3.4189000000000007
53.54643,1,50,12.96,13.675,12.975948,12.95035,12.6876,0.1486019189043015,0.0621032257622857,0.0518210320393546,0.0015441932831437,283.41239293074426,819.8630303012033,0.9874000000000008
38.80372,1,116,19.15,21.3948,20.078566379310345,19.98765,18.9579,0.4990946634864882,0.600599004671566,0.2957125173140429,0.0858405392709132,882.0175016645379,2936.0152622334936,2.4369000000000014
9.88828,1,382,15.44,20.5947,18.68710340314136,18.9831,15.2152,1.1399278774735742,0.458016495381972,0.1926664031150708,0.0673732467778803,920.1345819335291,2946.9803297914987,5.3795
18.13096,1,25,19.21,20.6617,19.61782,19.5729,18.6239,0.5461228799455311,0.511534088491226,0.2439464446650501,0.0914612508927611,181.39616887924703,1212.8244939927972,2.0378000000000007
28.4472,1,144,17.15,21.2706,18.584256944444444,18.2488,16.5944,1.307070614603448,0.582793221808051,0.1963113734688603,0.1274347952119716,978.0739569826096,3040.790527025296,4.6762000000000015
19.26115,1,325,17.35,21.4057,19.613588307692307,19.8095,16.1355,1.006426712043517,0.5447403376006951,0.2523864279634797,0.0857268145921087,903.5438089501322,3127.259965948826,5.270199999999999
24.3945,1,5,19.29,19.488,19.27492,19.2169,19.1623,0.1275360027600055,0.2560633202398999,0.2206006990843625,0.031750591824379,78.54574210795121,175.64167776628892,0.3257000000000012
12.404,1,164,17.34,21.2055,18.73453963414634,19.4539,16.0399,1.6783994138302951,0.569640123838901,0.2157111890673254,0.1289271826518443,924.1334838139292,2984.9845198839976,5.165600000000001
16.17724,1,2,18.33,20.6656,20.35535,20.35535,20.0451,0.4387597577262526,0.4005991155742779,0.3385201465097495,0.0877929199891959,775.7251001484701,1097.040957303194,0.6204999999999998
41.61521,1,5,19.83,21.3812,20.84748,20.9232,20.4331,0.4034162453347657,0.5745570563192479,0.468040343650263,0.0787868591115281,1157.9917210388949,2893.0822567706928,0.9481000000000002
32.09078,1,23,18.97,21.2242,19.949130434782607,20.0452,18.5809,0.794800581297988,0.523277201210503,0.2927719828549767,0.1113733929012999,484.1730519233266,2420.263356411604,2.6433
7.88469,1,4,17.48,17.5724,17.508875,17.4914,17.4803,0.0432592475662705,0.1005887114199169,0.0984962087055458,0.0017964788666109,0.0104095665438866,0.0242307986991363,0.0920999999999985
8.73068,0,3,17.7,21.0365,19.848166666666668,19.6876,18.8204,1.1167412606926168,0.503069602629778,0.3090610201284059,0.1739666992233324,1271.9465008953316,2240.931405589894,2.216100000000001
6.42945,1,25,13.82,21.2144,18.974132,20.2178,13.8212,2.87452766565222,0.541529784358711,0.3184373938010055,0.1617531898125197,813.981867505152,2869.976241585304,7.393200000000002
39.63821,0,16,12.88,12.9546,12.90185,12.8983,12.8787,0.020720006435005,0.0515232520299638,0.0513713605696636,8.006761589575056e-05,14.790727840531112,38.97787232650444,0.0758999999999989
13.87093,1,11,19.12,20.9621,19.823172727272727,19.9423,18.9972,0.6675136299595822,0.498551037560796,0.2739694231783214,0.1124830358012158,437.71659918538336,1136.920118726899,1.9649
-3.4773,1,122,17.62,21.2355,19.72871229508197,20.24165,16.2082,1.2978463129976647,0.720272713793837,0.2906909452105563,0.1314755343429267,977.7666204108448,2928.986299722499,5.027299999999997
61.50702,1,20,18.97,21.2588,18.22967,18.909750000000003,15.4442,2.385057526416457,0.5645367810838571,0.2261058084632108,0.1872268645569791,695.5110102056082,2220.020742176108,5.8146
31.3253,1,7,19.58,19.5913,19.1766,18.9787,18.7982,0.3445920873535359,0.222049556950279,0.1827531870456075,0.0307306634041828,3.21049806461467,6.025123217594228,0.793099999999999
30.67105,1,36,19.15,21.2466,20.090919444444445,20.1276,18.6207,0.7658596386953287,0.538108187261812,0.3195260683439963,0.1247390535271741,674.1041092905398,2677.642569317504,2.625900000000001
-24.07986,0,52,16.42,18.8461,17.316371153846152,17.33435,16.261,0.6649325878662323,0.159089506995309,0.1055658103350373,0.022676322456599,614.7743149039039,2188.0530740392933,2.5851000000000006
6.13467,1,248,17.35,19.5046,18.08140927419355,18.1515,16.8745,0.5042227798255606,0.267710765145056,0.1247538981385404,0.026483249932794,1039.5338264815286,2966.8944310414954,2.6300999999999988
-16.32057,0,130,18.78,20.8553,19.39815769230769,19.3496,16.0852,0.574371427630549,0.4880184551268739,0.2240688292590282,0.0688988514692402,680.9917291510567,2598.935249154704,4.770099999999999
28.1087,0,358,16.22,20.1162,18.24777541899441,18.3259,15.8289,0.6628266620134338,0.278737986198182,0.1361139482196776,0.0334342097121264,918.743924597936,2947.0091396063,4.287299999999998
35.45844,1,2,19.98,21.3802,21.2697,21.2697,21.1592,0.1562705986422258,0.598857436176814,0.5697962300579196,0.0410987518322604,497.798206767505,703.9929753356118,0.221
27.78828,0,13,16.47,19.8467,17.36846923076923,17.3116,16.4548,0.9027476302790036,0.8458147380091469,0.1493210034427927,0.2095953203429466,671.2333673172848,2429.314994837703,3.3919
-2.7161,1,27,14.1,19.8762,17.148774074074076,17.3664,14.0928,1.850690567701397,0.269835273373223,0.1119386950448259,0.05734194943718,17.618265495591015,52.89808570591413,5.7834
8.06319,1,19,18.16,20.178,18.772536842105264,18.6434,17.964000000000002,0.6482793304077482,0.320941496841636,0.1774427769080528,0.0710776959607961,176.26938247164455,776.8182867709984,2.213999999999998
12.68059,1,62,19.01,21.4425,19.622203225806448,19.20275,18.5114,0.8457884002646358,0.599900764639868,0.2482747309909899,0.1181063205043357,471.7091630223793,1901.904088692296,2.9311000000000007
-0.82999,1,53,19.45,21.2211,20.148403773584903,20.1449,19.1474,0.5526450557797419,0.5624705464684671,0.3222849966195001,0.0985327640454328,878.8624303733916,2944.0117150582955,2.0736999999999988
24.78646,1,22,17.91,19.8782,18.75141363636364,18.73245,17.8237,0.5842258828451091,0.294633611539961,0.1720568576161346,0.0507288575649451,14.662927592685154,43.93515384290368,2.054500000000001
-0.53847,1,6,19.37,20.5713,19.629666666666665,19.34335,19.1975,0.5574650362728293,0.411267638477737,0.2453739146072473,0.0881540606101015,522.2415311933611,1297.684526318997,1.3737999999999992
5.03941,1,24,20.17,21.1331,20.21925,20.22935,19.2275,0.610664276939822,0.530428243065504,0.3331503136154315,0.1185388012238855,778.6120333894743,2495.200052372602,1.9056
23.50856,1,270,17.82,20.983,19.750882962962965,19.72425,18.6439,0.3490559580709006,0.5050401793032621,0.2569940816012109,0.0550882949464577,884.5163589775276,2993.921188830805,2.339100000000002
18.89707,1,84,16.82,21.3236,19.73182023809524,20.1229,15.9503,1.2760769788106612,0.5960985627611679,0.2897329229360359,0.1303510876078385,938.4731270608004,2956.7648037727995,5.373299999999999
16.36518,1,269,19.47,21.3609,19.813220817843867,19.7629,18.5165,0.4901846522447888,0.546909191442649,0.2643569387666268,0.0743318634419435,822.7036329878192,3070.741579676098,2.8444000000000003
14.57182,1,41,19.72,21.2578,19.892541463414634,19.8335,19.0994,0.4795844461487515,0.553838383774299,0.2743328420348863,0.0850964642051767,305.07924934503416,1922.946413576603,2.1584000000000003
34.63593,1,20,18.97,21.4362,20.70334,20.86,19.6492,0.5613071646190092,0.608062722480777,0.4253814698308052,0.1249897123326543,853.3005690940048,2608.8869412849017,1.786999999999999
37.05481,1,328,17.64,20.6791,18.75254603658537,18.81995,17.4644,0.5255430307508498,0.6434838477273199,0.1626616934142256,0.0551200468867409,853.5160032741807,2917.017459525297,3.214699999999997
27.06744,1,340,17.51,19.8143,18.65123705882353,18.684,17.4494,0.2684979112714025,0.3203796997552619,0.1475385658692625,0.0211941257626021,898.9550049415614,2992.905302766201,2.3648999999999987
46.92154,1,64,18.32,19.2867,18.445309375,18.42455,18.0961,0.1710002169484836,0.195139728265461,0.1343612624729261,0.014547295462105,434.1065065562206,1183.0106119675038,1.1906
15.78567,0,185,14.25,17.5814,17.33988702702703,17.335,16.9425,0.1038198373873461,0.118167498823809,0.0957410696279534,0.0065775144642392,947.3479094516908,3072.6757294558997,0.6388999999999996
14.87052,1,8,17.74,19.3247,18.4490125,18.4049,17.724,0.717749404015278,0.233054107033118,0.1586356542240711,0.0489894826441888,16.522689493316395,30.93872689789714,1.6006999999999998
45.01409,1,58,18.88,21.3489,19.518251724137933,19.5408,15.6324,0.967400392667803,0.598164549362653,0.2448090553804935,0.1091912237464747,458.4581805364321,2650.883687025198,5.7165
30.68472,1,8,18.8,19.0482,18.1152,18.02005,17.3063,0.8274199072158837,0.166367852412102,0.1248012784289192,0.0328715209753997,268.7849112684223,502.8784510303012,1.7419000000000011
57.73755,1,5,18.4,20.7522,19.56292,19.7958,17.248,1.4110581444433823,0.407665619433921,0.2661244595393681,0.1276803509329725,192.0838754805524,499.8431856134048,3.5041999999999973
19.05477,1,297,16.31,21.0976,19.48697542087542,19.6703,16.2757,0.8393169018463196,0.594391291086247,0.2341550341659421,0.0794026399600311,914.3579821598448,2956.7874437385035,4.821899999999999
9.01377,1,393,12.83,16.6541,15.229300508905853,15.665,12.7427,1.0592145288188628,0.180164674299399,0.063438543459091,0.0119352830300193,874.8497415169549,2960.947292846992,3.9114
-3.90335,1,104,19.68,21.2886,20.181514423076923,20.14005,19.1821,0.4357409501242657,0.5558208859531191,0.3144455569473546,0.0833945905379552,724.2295217949054,2923.9318165160003,2.1065000000000005
17.79707,1,142,17.86,21.2375,20.193469014084503,20.11955,19.1472,0.474175195528341,0.546909191442649,0.315549943264878,0.0878715664510364,941.0405790947184,2956.8038875000057,2.090299999999999
-0.12319,1,5,15.77,19.3584,16.482419999999998,15.7766,15.7254,1.6078819365861412,0.209224986166053,0.0942665355908488,0.0642644501972421,323.7892203733404,724.0236765508962,3.632999999999999
39.90724,1,213,19.12,21.244,19.57414460093897,19.5549,18.5158,0.4418968356206686,0.5780036196340229,0.2327077094680667,0.0705227927896352,804.7267195284574,2925.084853009299,2.728200000000001
3.73073,1,230,19.36,21.2691,19.88663652173913,19.8454,18.5083,0.4937683857312805,0.568428293287317,0.2701822394484614,0.0789126301621291,832.2672634628549,2979.888326782806,2.7608000000000037
5.98343,1,105,20.06,21.3384,19.98398,19.9846,18.8916,0.411633187951454,0.550483286201957,0.2737123147171742,0.0628372003483551,623.3695500058926,2627.746781076108,2.4468
-0.49611,1,293,15.58,19.438,17.83754368600683,17.9313,15.5432,0.5924212361982748,0.687893610950156,0.1130641292281278,0.040144517680895,950.6591164703966,2991.8975672684974,3.8947999999999983
41.21567,1,82,18.63,19.0634,18.65411585365854,18.6613,18.1494,0.1947302531040143,0.227660260651667,0.1458032493008447,0.019205832443082,196.8207343917732,765.9835093863003,0.9140000000000016
